filename	off0	off1	code	span	semantic_rel
es-S1139-76322016000400018-1	1939	1999	912005	muesca en la pared posterior del tercio superior del esófago	NARROW
es-S0212-71992008000700009-1	1967	2028	445249002	múltiples imágenes nodulares en el lóbulo superior del pulmón	EXACT
es-S0376-78922015000400012-1	223	274	298966005	muñeca izquierda y produciéndose una hiperextensión	NARROW
es-S0210-48062006000900012-2	1118	1131	249300001	muñón uretral	NARROW
es-S1888-75462016000400180-1	1282	1338	48348007	murmullo vesicular conservado en ambos campos pulmonares	EXACT
es-S0212-71992005000400007-1	579	608	58840004	murmullo vesicular disminuido	EXACT
es-S1137-66272016000300010-1	893	918	48348007	murmullo vesicular normal	EXACT
es-S0004-06142008000300012-1	667	682	300353003	Murphy negativo	EXACT
es-S0212-16112009000600018-1	2360	2396	166685005	Na, K, Cl, Calcio y fósforo normales	EXACT
es-S1130-01082009000900012-1	1048	1081	3391005	negatividad para células malignas	EXACT
es-S1130-01082007000400010-1	2658	2675	399406009	negativo para CEA	NARROW
es-S0212-71992000001200006-1	1443	1488	168318001+168223003	negativo para cryptosporidium y microsporidia	COMPOSITE
es-S0213-12852006000600002-1	109	130	165815009	negativos para el VIH	EXACT
es-S0004-06142007000900012-1	694	715	108369006	neoformación cortical	NARROW
es-S1134-80462014000500004-1	3677	3756	61838003	neoformación ósea en forma de puente entre escápula izquierda y parrilla costal	NARROW
es-S1134-80462014000500004-1	3782	3812	61838003	neoformación ósea paracervical	NARROW
es-S0004-06142007000900012-1	249	277	309088003	neoformación sólida en riñón	EXACT
es-S1134-80462014000500004-1	2789	2804	128419007	neo-osificación	NARROW
es-S0211-69952014000400019-1	996	1007	162189001	nerviosismo	EXACT
es-S1699-695X2015000300013-1	599	610	162189001	nerviosismo	EXACT
es-S1139-76322009000700016-1	1257	1275	18460000	Neurológico normal	EXACT
es-S1887-85712012000400006-1	778	789	78341006	neutrofília	EXACT
es-S0213-12852006000600002-1	4544	4556	72885007	neutropénica	EXACT
es-S0211-69952012000700028-1	836	844	139394000	nicturia	EXACT
es-S0210-48062009000200019-1	598	636	314137006	nitritos positivos en la tira reactiva	EXACT
es-S0210-56912009000800006-3	1123	1150	271591004	nivel de consciencia normal	EXACT
es-S1130-05582008000400004-1	1247	1301	166702002	niveles elevados de calcio y de parathormona en sangre	EXACT
es-S1130-05582008000400004-1	724	787	166702002	niveles elevados de parathormona urinaria y de calcio sanguíneo	EXACT
es-S1130-01082005001200011-1	2448	2497	286395001+365919000	niveles normales del lenguaje y de memoria verbal	COMPOSITE
es-S0210-48062006000400012-1	1749	1761	27925004	nodulaciones	EXACT
es-S0212-71992004001100006-1	4414	4427	300863000	nódulo axilar	EXACT
es-S0212-71992005000600008-1	2712	2752	237783006	Nódulo de 1,4 cm en glándula suprarrenal	EXACT
es-S0212-71992005000600008-1	2298	2384	786838002	nódulo de 1,4 x 1,6 cm en lóbulo superior derecho, que contacta con la pleura visceral	NARROW
es-S1137-66272014000200011-1	1361	1384	76917005	nódulo de 2-3 cm en LTD	NARROW
es-S1130-14732006000400005-1	2056	2103	422840005	nódulo de pequeño tamaño temporal basal derecho	NARROW
es-S0210-48062004000800009-1	448	464	27925004	nódulo exofítico	NARROW
es-S0213-12852006000600002-1	794	842	1163581009	nódulo no doloroso a nivel del incisivo superior	NARROW
es-S1130-14732006000200011-1	1143	1158	118945008	nódulo parietal	NARROW
es-S1130-05582017000200119-1	375	391	315284009	nódulo parotídeo	EXACT
es-S0212-71992005000600008-1	2129	2149	448569009	nódulo periumbilical	EXACT
es-S0376-78922009000100014-1	1828	1843	786838002	nódulo pulmonar	EXACT
es-S0376-78922009000100014-1	3981	3996	786838002	nódulo pulmonar	EXACT
es-S0376-78922009000100014-1	942	1065	786838002	nódulo pulmonar de bordes bien delimitados y localización yuxtapleural, situado en el segmento superior del lóbulo inferior	NARROW
es-S1130-05582017000200119-1	887	900	27925004	nódulo sólido	EXACT
S0004-06142006000500002-3	1778	1791	27925004	nódulo sólido	EXACT
S0004-06142007000600014-1	110	127	87860000	nódulo testicular	EXACT
es-S0004-06142008000400013-1	731	799	309088003	nódulos de 17 y 10 mm dependientes del polo superior del mismo riñón	NARROW
es-S1130-14732006000200011-1	83	109	85974009	nódulos en región parietal	NARROW
es-S0004-06142008000300011-1	1605	1654	399406009	normalidad bioquímica de los parámetros tumorales	EXACT
es-S1888-75462016000400180-1	1144	1168	72970002	normalidad de constantes	EXACT
es-S0004-06142008000500009-1	1521	1557	275730006	normalidad de la vía urinaria en UIV	EXACT
es-S0210-48062006000700012-1	1751	1783	300531004	normalidad de la zona prostática	EXACT
es-S1134-80462015000200005-1	2192	2228	442082004	normalidad en los valores analíticos	EXACT
es-S0211-69952011000100019-1	676	716	168733007	normalización de la radiografía de tórax	EXACT
es-S0211-57352011000400009-1	4428	4473	166692000	normalización de niveles plasmáticos de sodio	EXACT
es-S0210-48062005000300014-1	1244	1257	166701009	normocalcemia	EXACT
es-S1134-80462015000200005-1	1549	1561	1148838007	normocárdico	EXACT
S0004-06142006000100014-1	1748	1774	118228005	normofunción contralateral	NARROW
es-S1130-01082007000400010-1	422	436	1144674006	normohidratado	EXACT
es-S1134-80462015000200005-1	1536	1546	2004005	normotenso	EXACT
es-S0213-12852006000600002-1	4537	4542	419620001	obitó	EXACT
es-S1130-05582003000600004-2	390	424	232209000	obstrucción subjetiva de la narina	EXACT
es-S0213-12852003000500002-1	1423	1462	109495004	Oclusalmente presentaba mordida cruzada	EXACT
es-S0004-06142008000300012-1	1281	1315	470760002	oclusión completa de la luz de VCI	EXACT
es-S1130-14732005000300004-1	1864	1892	195182007	oclusión del flujo vertebral	EXACT
es-S0365-66912007000100009-1	1162	1239	105974005+NO_CODE	ocupación de las celdillas etmoidales posteriores y de la fosa pterigomaxilar	COMPOSITE
es-S1130-14732005000300004-1	1357	1410	76107001	ocupación del receso anterolateral del canal raquídeo	NARROW
es-S0365-66912007000100009-1	1662	1735	371436007	ocupación inespecífica de la fosa pterigopalatina y del vértice orbitario	NARROW
es-S0211-69952009000600023-1	2084	2129	373423002	OD con alteración de la sensibilidad relativa	NARROW
es-S1698-44472004000400012-1	85	136	27355003	odontalgia en relación con un tercer molar inferior	NARROW
es-S1137-66272014000200013-1	329	355	63063006	OI de no percepción de luz	NARROW
es-S0211-69952009000600023-1	2179	2224	373423002	OI hay una reducción total de la sensibilidad	EXACT
es-S0365-66912004001200010-2	581	665	420515004+39832008	OI se observaba tortuosidad venosa con múltiples exudados algodonosos yuxtapapilares	COMPOSITE
es-S0365-66912004001000008-1	250	297	301924000	ojo izquierdo no mostraba hallazgos patológicos	NARROW
es-S0365-66912007000200009-1	1183	1252	301979008	ojo izquierdo presentaba una alteración a nivel del eje azul amarillo	NARROW
es-S0365-66912007001200011-1	62	85	41652007	ojo rojo doloroso en OI	EXACT
es-S0365-66912007000200011-1	227	236	92972001	ojo único	EXACT
es-S0210-56912008000200007-1	295	307	2472002	oligo-anuria	NARROW
es-S1139-76322016000300015-1	49	73	289318004	ombligo poco cicatrizado	EXACT
es-S1134-80462005000100007-1	896	957	164917005	ondas Q profundas en las derivaciones precordiales izquierdas	NARROW
es-S1130-63432014000500008-1	711	748	704999008	ondas T negativas en la cara anterior	EXACT
es-S0365-66912012000300005-1	374	422	840576009	opacidad incipiente del cristalino en ambos ojos	EXACT
es-S0210-56912011000200009-1	917	972	1217294009	opacidades bilaterales en parche con vidrio deslustrado	EXACT
es-S1699-695X2015000200010-1	1285	1321	299190001	oposición del pulgar está conservada	NARROW
es-S1137-66272016000300010-1	646	655	247663003	Orientada	EXACT
es-S0211-57352011000400009-1	3752	3784	426794005+427161009	orientado en tiempo y en espacio	COMPOSITE
es-S0210-48062006000700012-1	1045	1060	249585009	orina en vejiga	NARROW
es-S0212-71992005001100007-1	1238	1263	167275009	orina: Proteínas positivo	EXACT
es-S1139-76322009000700016-1	1244	1255	164177002	ORL: normal	EXACT
es-S0365-66912007001000008-1	2100	2109	246723000	ortoforia	NARROW
es-S1134-80462014000500004-1	2397	2424	128491006	osificaciones heterotópicas	EXACT
es-S1139-76322013000200009-1	318	344	164178007	otoscopia sin alteraciones	EXACT
es-S0004-06142008000400013-1	351	393	289847001	ovario derecho de características normales	EXACT
es-S0211-69952016000600552-1	1714	1722	367621000119107	oxaluria	EXACT
es-S1698-69462006000100003-1	1143	1159	27272007	paladar profundo	NARROW
es-S1887-85712016000100005-1	1244	1251	398979000	Palidez	NARROW
es-S2254-28842014000200009-1	672	696	274643008	palidez cutánea y mucosa	EXACT
es-S1130-01082008000300010-1	779	794	1209208002	palidez de piel	NARROW
es-S1139-76322009000100006-1	898	912	1209208002	palidez facial	EXACT
es-S1130-01082010000400015-1	203	222	274643008	palidez mucocutánea	NARROW
es-S1137-66272013000100023-1	695	714	274643008	palidez mucocutánea	NARROW
es-S0210-48062004000200011-1	508	527	274643008	palidez mucocutánea	NARROW
es-S0004-06142008000300012-1	428	447	274643008	Palidez mucocutánea	NARROW
es-S0365-66912007000100009-1	1616	1631	302200001	palidez papilar	EXACT
es-S0211-69952009000600023-1	1711	1758	15930381000119104	papila congestiva con incipiente edema (OI y D)	EXACT
es-S0365-66912008000700010-1	501	561	248487006	papila del OD aparecía hiperémica y ligeramente sobreelevada	EXACT
es-S0365-66912007000900011-1	454	499	302200001	papila izquierda que se describió como pálida	EXACT
es-S0365-66912007000100009-1	782	819	301961009	papila no presentaba edema ni palidez	NARROW
es-S0212-71992005001100007-1	2386	2408	414764000	paraproteína IgG-Kappa	EXACT
es-S0212-71992005001100007-1	2256	2278	414764000	Paraproteína IgG-Kappa	EXACT
es-S1130-01082010000700014-1	369	398	167596001	parásitos en heces: negativos	EXACT
es-S1135-76062013000100008-1	1202	1288	414391001	paredes del estómago están adelgazadas y con áreas de aspecto hemorrágico en la mucosa	NARROW
es-S1130-01082007001100010-1	238	269	249565005	parénquima hepático heterogéneo	NARROW
es-S1130-01082007001100010-2	336	367	249565005	parénquima hepático heterogéneo	NARROW
es-S1135-76062013000200010-1	2449	2523	300324004	parénquima hepático muy alterado con destrucción de la arquitectura normal	NARROW
es-S0378-48352006000300005-1	3212	3250	827032003	parénquimas pulmonares bien ventilados	EXACT
es-S1130-14732005000300004-1	956	1004	106150003	pares craneales están conservados bilateralmente	NARROW
es-S1887-85712014000100005-1	768	796	106150003	pares craneales son normales	NARROW
es-S1887-85712014000100005-1	562	604	20610004	paresia del IV par craneal del ojo derecho	EXACT
es-S1130-05582017000200119-1	1768	1780	26544005	paresia leve	EXACT
es-S0211-69952016000600552-1	139	166	840319006+309087008	parestesias en manos y pies	COMPOSITE
es-S1699-695X2015000200010-1	123	153	840319006	parestesias en todos los dedos	EXACT
es-S1139-76322015000400012-1	526	584	87319000	parietoccipital izquierda se apreciaba una escara negruzca	NARROW
es-S1137-66272011000300024-1	1312	1342	444646006	Paroniquia en cuarto dedo mano	EXACT
es-S0365-66912007000100009-1	625	654	89091004	párpados edematosos a tensión	EXACT
es-S0211-69952013000200019-2	675	705	249236000	paso de contraste a testículos	NARROW
es-S0004-06142007000900010-1	853	901	249300001	paso de contraste desde la uretra hasta el recto	NARROW
es-S0212-71992004001100006-1	2293	2320	73511000119101	patrón férrico inflamatorio	NARROW
es-S1137-66272011000100013-2	563	612	64667001	patrón intersticial micronodular bilateral difuso	NARROW
es-S0212-16112010000100017-1	4391	4403	119971000119104	PCR elevadas	EXACT
es-S0004-06142008000700003-1	1560	1606	211649008	pelotón de gasas adherida a la pared vesical	NARROW
es-S0376-78922012000400009-1	454	508	88673001	pene de tamaño exagerado dimensión horizontal (grosor)	EXACT
es-S0210-48062006000400012-1	1525	1536	300527005	pene normal	EXACT
es-S0211-57352013000300011-1	2482	2507	736319003	pensamiento desorganizado	EXACT
es-S1134-80462014000300009-1	881	934	118244001	percusión sobre espina iliaca anterosuperior negativa	NARROW
es-S0212-16112010000600024-1	320	343	89362005	pérdida de 15kg de peso	EXACT
es-S0212-71992000001200006-1	520	545	89362005	Pérdida de 2-3 Kg de peso	EXACT
es-S1130-01082007000100009-1	441	465	89362005	pérdida de 25 kg de peso	EXACT
es-S0210-48062004000200011-1	219	242	89362005	pérdida de 3 kg de peso	EXACT
es-S1137-66272011000300024-1	798	823	89362005	pérdida de 6,4 kg de peso	EXACT
es-S1130-01082009000500007-1	173	196	89362005	pérdida de 8 kg de peso	EXACT
es-S0365-66912012000800005-1	86	119	13164000	pérdida de agudeza visual del ojo	EXACT
es-S1130-01082005001200011-1	1852	1875	419045004	pérdida de conocimiento	EXACT
es-S2340-98942015000100005-1	959	982	419045004	pérdida de conocimiento	EXACT
es-S1134-80462015000200005-1	448	470	419045004	pérdida de consciencia	EXACT
es-S1699-695X2015000300013-1	1384	1401	26544005	pérdida de fuerza	EXACT
es-S1699-695X2015000300013-1	105	156	102568007	pérdida de fuerza brusca en los miembros inferiores	NARROW
es-S1699-695X2015000200010-1	90	120	299042006	pérdida de fuerza en las manos	EXACT
es-S0212-16112010000100017-1	1194	1237	248316006+772791006	pérdida de grasa subcutánea y masa muscular	COMPOSITE
es-S1135-76062013000200010-1	1514	1539	419045004	pérdida de la consciencia	EXACT
es-S1130-14732006000400005-1	117	147	48167000	pérdida de memoria de fijación	NARROW
es-S0212-71992004001100006-1	1208	1235	48167000	pérdida de memoria reciente	EXACT
es-S0376-78922008000400008-1	2060	2079	34887006	pérdida de pestañas	EXACT
es-S1888-75462016000400180-1	1082	1105	33653009	pérdida de sensibilidad	EXACT
es-S0212-71992005000600008-1	220	249	89362005	pérdida de unos 20 kg de peso	EXACT
es-S0212-71992005000400007-1	351	388	89362005	pérdida de unos 21 kilogramos de peso	EXACT
es-S1137-66272014000200013-1	59	98	274571007	pérdida de visión de ojo izquierdo (OI)	EXACT
es-S0365-66912010000700004-1	586	610	225581002	pérdida de visión severa	EXACT
es-S1130-01082008000300010-1	1866	1900	61448007	pérdida de volumen en lóbulo medio	NARROW
es-S1699-65852007000300003-1	2838	2866	718067000	pérdida ósea periimplantaria	EXACT
es-S0211-69952009000600023-1	1025	1075	343051000119108	pérdida parcial de la visión del OD y total del OI	EXACT
es-S0365-66912007001200011-1	103	131	225581002	pérdida progresiva de visión	EXACT
es-S0365-66912007000900016-1	1062	1109	193722001	pérdida visual al nivel de 20/60 OD y 20/30 OI,	EXACT
es-S0365-66912006000900010-1	107	142	225581002	pérdida visual progresiva en su ojo	EXACT
es-S0212-16112009000600018-1	2398	2420	166602006	perfil hepático normal	EXACT
es-S1137-66272011000300024-1	1551	1573	166602006	Perfil hepático normal	EXACT
es-S1130-01082009000200012-1	460	471	36191001	perforación	EXACT
es-S1134-80462015000200005-1	1524	1534	1137685003	perfundido	EXACT
es-S1130-01082007001100010-2	274	320	300357002	peripancreático un vaso colateral muy dilatado	NARROW
es-S1137-66272016000300010-1	1045	1065	28423000	Peristaltismo normal	EXACT
es-S1139-76322009000700016-1	1148	1168	28423000	Peristaltismo normal	EXACT
es-S1130-01082006000900014-1	2682	2716	129579005	permeabilidad de eje esplenoportal	EXACT
es-S1139-76322016000300015-1	1926	1949	398316009	permeabilidad del uraco	EXACT
es-S1137-66272014000200013-1	883	977	246915008+274527008+428920008	PET/TC, positiva a nivel ocular (SUVmáx: 7,2), hepático (SUVmáx: 5,7) e hilio pulmonar derecho	COMPOSITE
es-S1137-66272013000200023-1	2536	2597	408573005	PET-TAC no objetivándose signos de captación ósea patológica,	NARROW
es-S0376-78922009000400011-1	53	114	283830007	picadura de raya a nivel de la superficie interna del tobillo	NARROW
es-S0212-71992005001100007-1	1146	1176	109983007	pico monoclonal en banda gamma	EXACT
es-S0365-66912004000800009-1	335	340	418290006	picor	EXACT
es-S0211-69952012000700028-1	2105	2123	414763006	picos monoclonales	EXACT
es-S0376-78922008000400008-1	970	982	444884003	piel íntegra	EXACT
es-S0365-66912004001000008-1	573	587	60280003	PIO era normal	EXACT
es-S0210-48062006000700012-1	827	860	275765006	piocitos en el sedimento de orina	EXACT
es-S1139-76322014000100006-1	265	282	72768000	placa eritematosa	EXACT
es-S0210-56912011000200009-1	345	378	33431000119109	placas blanquecinas en orofaringe	NARROW
es-S0212-71992005000400007-1	1301	1319	44687006	plaquetas gigantes	EXACT
es-S0212-71992005001100007-1	2005	2026	70958007	Plasmocitosis medular	EXACT
